id,question,options,answer_key,question_kz,options_kz,pred_native_kz,pred_en_kz
99789083502af9bf111876a00fae44ac,If not in a stream but in a market where will you find fish?,"A) stream
B) aquarium
C) refrigerator
D) boat ride
E) market",C,"Егер ағын суда емес, базарда болса, балықты қайдан табасыз?","A) ағын су
B) аквариум
C) тоңазытқыш
D) қайық серуені
E) базар",E,E
b0f7d7978ac41c465108a92660d70e84,When wildlife reproduce we often refer to what comes out as what?,"A) raise children
B) have children
C) photo copy
D) offspring
E) accidently got pregnant somehow",D,"Жабайы табиғат көбейгенде, біз көбінесе не шығатынын қалай атаймыз?","A) балаларды тәрбиелеу
B) балаларды болу
C) фотокөшірме
D) ұрпақ
E) кездейсоқ жүкті болу",D,D
720b98fbc365736597147c984f6bd301,"The cancer patient was expecting to die, so he made out his what?","A) not to live
B) write will
C) never want
D) seek help
E) go to hell",B,"Қатерлі ісікпен ауыратын науқас өлімді күтіп жүрді, сондықтан ол өзінің не нәрсесін жасады?","A) өмір сүрмеу
B) өсиет жазу
C) ешқашан қаламау
D) көмек іздеу
E) тозаққа бару",B,B
b1d5cdbf8ef7b3954a6a352bd4df5866,"The merchant wanted to open in a high-traffic space, where did he rent space?","A) mall
B) business
C) store
D) sale
E) sell goods",A,"Саудагер көп адам жүретін жерде ашқысы келді, ол қай жерде орын жалға алды?","A) сауда орталығы
B) бизнес
C) дүкен
D) сату
E) тауар сату",A,A
91f512273a2da7ae796919069b20d6cf,"Because John was first violin, he had to bring something important to work ever day. What did he need to bring to work?","A) music store
B) obesity
C) symphony orchestra
D) ochestra
E) violin case",E,"Джон бірінші скрипкашы болғандықтан, ол күн сайын жұмысқа маңызды бір нәрсе әкелуі керек болды. Ол жұмысқа не әкелуі керек еді?","A) музыка дүкені
B) семіздік
C) симфониялық оркестр
D) оркестр
E) скрипка қорабы",E,E
5215e26c99b2a9b376fb1c70096a388a,"They passed a apple tree on their way to the racetrack, the were going to watch the biggest motorsport spectacle in the world where?","A) maryland
B) indiana
C) on tv
D) park
E) new jersey",B,"Олар жарыс жолына бара жатқанда алма ағашының жанынан өтті, олар әлемдегі ең үлкен мотоспорт көрінісін қайда көруге бара жатыр?","A) Мэриленд
B) Индиана
C) теледидардан
D) парк
E) Нью-Джерси",B,B
e3949997bf9d02048cfa5d8dd0f287aa,Seafood restaurants are used to draw tourists where?,"A) maine
B) shoe shop
C) city
D) boston
E) coastal cities",E,Теңіз өнімдері мейрамханалары туристерді қайда тарту үшін қолданылады?,"A) мейн
B) аяқ киім дүкені
C) қала
D) бостон
E) жағалаудағы қалалар",E,E
af3b9a8b1962cd3bcd19e644d873e7bc,"The hardcovers were especially tall, so he removed a shelf on the what to make room?","A) chest of drawers
B) grocery store
C) hold alcohol
D) nightstand
E) bookcase",E,"Қатты мұқабалар әсіресе биік болды, сондықтан ол орын жасау үшін қай сөрені алып тастады?","A) жәшіктер
B) азық-түлік дүкені
C) алкоголь сақтау
D) тумбочка
E) кітап сөресі",E,E
49b4c9e1bd7946a819e173ce8fa4c7c9,The teacher doesn't tolerate noise during a test in their what?,"A) movie theatre
B) bowling alley
C) factory
D) store
E) classroom",E,Мұғалім тест кезінде шуды қайда көтермейді?,"A) кинотеатр
B) боулинг алаңы
C) зауыт
D) дүкен
E) сынып",E,E
fce1c5d069758aea57a787fc98dcf7a9,Where is a great place to buy fresh fruit?,"A) san francisco
B) refrigerator
C) big box retailer
D) tree
E) market",E,Жаңа піскен жемістерді сатып алуға тамаша орын қайда?,"A) Сан-Франциско
B) тоңазытқыш
C) ірі дүкендер желісі
D) ағаш
E) базар",E,E
3526550b02d9594abd4fc43553010fc6,"The dad wanted to protect his house, where did he put his gun?","A) police station
B) crime scene
C) restroom
D) drawer
E) holster",D,"Әкесі үйін қорғағысы келді, ол мылтығын қайда қойды?","A) полиция бөлімшесі
B) қылмыс орны
C) дәретхана
D) тартпа
E) қапшық",D,D
11d7db1d8e1cff2f40d4184f15cf7ae7,John and James are idiots. They bought two tickets to the Falcons vs the Jets even though neither wanted to see the what?,"A) internet cafe
B) sporting event
C) pressing wrong buttons
D) obesity
E) hockey game",B,"Джон мен Джеймс ақымақтар. Олар Фалконс пен Джетс арасындағы ойынға екі билет сатып алды, бірақ екеуі де нені көргісі келмеді?","A) интернет кафе
B) спорттық шара
C) қате түймелерді басу
D) семіздік
E) хоккей ойыны",B,B
26c854d933d2115e7636fdcde57eb463,Athletes soak in hot tubs to relieve what after playing baseball?,"A) fame
B) errors
C) pain
D) strikes
E) sore muscles",E,Бейсбол ойнағаннан кейін спортшылар ыстық ваннаға не үшін шомылады?,"A) атақ
B) қателіктер
C) ауырсыну
D) соққылар
E) бұлшық еттердің ауыруы",E,E
178cb8153123716aa94f286b615149d4,Where could you find hundreds of beauty salon?,"A) clerk
B) mall
C) strip mall
D) city
E) neighborhood",D,Сіз жүздеген сұлулық салонын қайдан таба аласыз?,"A) қызметкер
B) сауда орталығы
C) шағын сауда орталығы
D) қала
E) аудан",D,D
6a1bf527af9ed0685ac5e2bf0bd76647,Riding a bike for a long time can cause what?,"A) enjoyment
B) fatigue
C) falling down
D) getting lost
E) thirst",B,Велосипед тебу ұзақ уақыт бойы неге әкелуі мүмкін?,"A) ләззат
B) шаршау
C) құлау
D) адасу
E) шөлдеу",B,B
821b32d39f57396979069b948030afe9,The kids didn't clean up after they had done what?,"A) learn things
B) play games
C) disneyland
D) play with toys
E) talking",D,Балалар не істегеннен кейін жинамады?,"A) заттарды үйрену
B) ойындар ойнау
C) диснейленд
D) ойыншықтармен ойнау
E) сөйлесу",D,D
7a28d31e66d870370642de3be47b9ef9,Because of his anger he couldn't clearly explain or what?,"A) cool off
B) write letter
C) get mad
D) illustrate point
E) destroy enemy",D,Ашуланғандықтан ол анық түсіндіре алмады немесе не?,"A) сабыр сақтау
B) хат жазу
C) ашулану
D) ойды түсіндіру
E) жауды жою",D,D
3310b5b24f03d67179fababf9ae95144,"The field general began to write out a letter to the king, he was told to send what when the enemy was near?","A) syllable
B) english alphabet
C) word
D) email
E) invitation",C,"Дала генералы патшаға хат жаза бастады, оған жау жақындағанда не жіберу керектігі айтылды?","A) буын
B) ағылшын әліпбиі
C) сөз
D) электрондық пошта
E) шақыру",C,C
72baf6ca5c4daa01c2cc7fda22183db8,Where could there be a battle that involves words?,"A) court room
B) war
C) video game
D) iraq
E) church",A,Сөздер қатысатын шайқас қай жерде болуы мүмкін?,"A) сот залы
B) соғыс
C) бейне ойын
D) Ирак
E) шіркеу",A,A
0b30831fb1862bc62339bdf930cbc447,Where could you find a shark before it was caught?,"A) pool hall
B) tomales bay
C) marine museum
D) business
E) desert",B,Акуланы ұстағанға дейін қайдан табуға болады?,"A) бильярд залы
B) томалес шығанағы
C) теңіз мұражайы
D) бизнес
E) шөл дала",B,B
2f85d53721ccc8b3fa4cfc184186d124,"The man  tried to break the glass in order to make his escape in time, but he could not.  The person in the cat, trying to kill him, did what?","A) accelerate
B) putting together
C) working
D) construct
E) train",A,"Ер адам уақытында қашып кету үшін әйнекті сындыруға тырысты, бірақ ол қолынан келмеді. Оны өлтіруге тырысқан мысықтағы адам не істеді?","A) жеделдету
B) жинау
C) жұмыс істеу
D) құрастыру
E) жаттығу",A,A
31487ab8b1e8f12e252590cc58bd19c2,Where is a likely place to store unused soap?,"A) cabinet
B) supermarket
C) jail
D) butt
E) own home",A,Қолданылмаған сабынды қайда сақтау ықтимал?,"A) шкаф
B) супермаркет
C) түрме
D) бөксе
E) өз үйі",A,A
cb5b39878be0e05a3ffe783801adbc3b,What might someone do after they finish creating art?,"A) frustration
B) relax
C) eat
D) enlightenment
E) communication",B,Біреу өнер туындысын жасауды аяқтағаннан кейін не істей алады?,"A) ашулану
B) демалу
C) тамақтану
D) ағарту
E) қарым-қатынас",B,B
f996430ce208606452868fd2e739d409,What will happen if you inject water into yourself?,"A) dilute
B) thin blood
C) take several forms
D) wet clothes
E) move mountains",B,Егер сіз өзіңізге су енгізсеңіз не болады?,"A) сұйылту
B) қанды сұйылту
C) бірнеше формаға ену
D) киімді сулау
E) тауларды жылжыту",D,B
9003c4748b08d5a734747e499599ff20,What will you do if you do not want to settle in one place?,"A) walk
B) agitate
C) wander
D) remove
E) disturb",C,"Егер сіз бір жерде тұрақтағыңыз келмесе, не істейсіз?","A) жүру
B) қозғау
C) қаңғыру
D) алып тастау
E) мазалау",C,C
23df3bac9cfcb156f4cfd8a05f21c5e2,James loved to surf but he wasn't good at it. He would always do what?,"A) wipe out
B) enjoy yourself
C) start fighting
D) get wet
E) drown",A,"Джеймс серфингпен айналысуды жақсы көретін, бірақ ол бұл істе жақсы емес еді. Ол әрқашан не істейтін?","A) құлап қалу
B) өзіңді жақсы сезіну
C) төбелес бастау
D) су болу
E) суға бату",A,A
1a86310d7279097205a3403752c3b914,WHat leads to an early death?,"A) poisonous gas
B) homicide
C) cinder
D) nuclear weapons
E) cyanide",B,Ерте өлімге не әкеледі?,"A) улы газ
B) кісі өлтіру
C) күл
D) ядролық қару
E) цианид",E,D
5655a3002dd9a6b7dabede1dd26a5893,Where would using a boat not require navigation skills?,"A) water
B) ocean
C) garage
D) harbor
E) river",E,Қай жерде қайықты қолдану үшін навигация дағдылары қажет емес?,"A) су
B) мұхит
C) гараж
D) айлақ
E) өзен",C,C
acb3147d946db3b06a596d48e0be56cf,What could you use to get to some airplanes?,"A) taxi
B) carry people
C) car
D) stall
E) crash",A,Кейбір ұшақтарға жету үшін не қолдануға болады?,"A) такси
B) адамдарды тасымалдау
C) көлік
D) тоқтау
E) апатқа ұшырау",A,A
d867f76d000bdb59b9b4cb982bd7f0a0,Joe was thrown from his boat into the water.  The water was cold because it was the middle of winter and he cried out to his crew for help.  They couldn't hear him over the sound of the what?,"A) surface of earth
B) teardrops
C) snowflake
D) typhoon
E) motor",D,"Джо қайығынан суға лақтырылды. Су суық болды, себебі қыстың ортасы еді және ол экипажына көмек сұрап айқайлады. Олар оны ненің дыбысынан естімеді?","A) жердің беті
B) көз жасы
C) қар ұшқыны
D) тайфун
E) мотор",E,E
a5456dc611aa93b81d7ab6ed8e160f85,"The chief saw his entire tribe wiped out, he was a leader with a single what?","A) peon
B) indian
C) minister
D) follower
E) employee",D,"Басшы өзінің бүкіл тайпасының жойылғанын көрді, ол жалғыз не нәрсенің жетекшісі болды?","A) қызметші
B) үндіс
C) министр
D) ізбасар
E) қызметкер",B,B
14e75a42a416d32a24e2826cae34d2bf,"He was afraid he would die from his cold, so he wisely decided to what?","A) ocean
B) write will
C) never want
D) were shot
E) seek help",E,"Ол суықтан өліп қалады деп қорықты, сондықтан ол ақылды түрде не істеуге шешім қабылдады?","A) мұхит
B) өсиет жазу
C) ешқашан қаламау
D) атып тасталды
E) көмек іздеу",E,E
32758ab86d888be680845b0dfe7de35e,Boredom and hunger led to a wandering waste of time and a cart full of unhealthy snacks during her trip to where?,"A) new moon
B) play cards
C) read book
D) see art
E) grocery shop",E,Зерігу мен аштық оның сапары кезінде уақытты босқа өткізуге және арба толы зиянды тағамдарға әкелді қайда?,"A) жаңа ай
B) карта ойнау
C) кітап оқу
D) өнер көру
E) азық-түлік дүкені",E,E
bdf92566f14599f1606109677206001f,Miss Grady took a stick from Bob because he was playing with it during class.  She wanted to make sure that he couldn't get to it so she put it where?,"A) desk drawer
B) kitchen drawer
C) classroom
D) pocket
E) office",A,"Грэйди ханым Боб сабақ кезінде таяқпен ойнап жүргендіктен, оны одан алды. Ол оны ала алмайтындай етіп қайда қойды?","A) үстелдің тартпасы
B) ас үйдің тартпасы
C) сынып
D) қалта
E) кеңсе",A,A
3095078e4771053d9d5fa8d4f5f3dc38,What do people usually feel when falling in love?,"A) getting married
B) pain
C) happiness
D) getting married
E) suffering",C,Адамдар ғашық болғанда әдетте не сезінеді?,"A) үйлену
B) ауырсыну
C) бақыт
D) үйлену
E) азап шегу",C,C
1f3ccb722600da7d862531416934949a,Where would you hear a trumpet along with other instruments made from the same material?,"A) music store
B) bass
C) brass band
D) orchestra
E) marching band",C,Сіз бір материалдан жасалған басқа аспаптармен бірге кернейді қай жерде естисіз?,"A) музыка дүкені
B) бас
C) үрмелі оркестр
D) оркестр
E) марш оркестрі",E,E
060cad0d3c007ceb151db9907bfcb214,Where would walk through a central passage to catch an elevator?,"A) tomb
B) arena
C) access rooms
D) public building
E) house",D,Лифтке отыру үшін орталық өткел арқылы қайда жүрер едіңіз?,"A) қабір
B) арена
C) кіру бөлмелері
D) қоғамдық ғимарат
E) үй",D,D
49e466b1782aa4837dae53ff891fcdee,If you are in a bar in a glove shaped state where are you?,"A) in my pocket
B) michigan
C) new york city
D) restaurant
E) public house",B,"Егер сіз қолғап пішініндегі штатта барда болсаңыз, қайдасыз?","A) менің қалтамда
B) мичиган
C) нью-йорк қаласы
D) мейрамхана
E) паб",B,B
db63bf66a8bfd16e5103cbdd350f5202,"Everybody was changing into costumes in the dressing room, it was almost time to take the what stage?","A) theater
B) train
C) bathhouse
D) dwelling
E) actors and actresses",A,"Барлығы киім ауыстырып жатқан бөлмеде костюмдерін ауыстырып жатты, сахнаға шығатын уақыт жақындап қалды, қандай сахнаға?","A) театр
B) пойыз
C) монша
D) тұрғын үй
E) актерлер мен актрисалар",A,A
8494b0b95533dcedbd76ae2916c481d4,"Anybody could be hired in the kitchen, what was needed of them?","A) forget
B) oil squeaky hinge
C) question authority
D) wash dishes
E) oik squeaky hinge",D,"Ас үйге кез келген адамды жұмысқа алуға болатын еді, олардан не талап етілді?","A) ұмыту
B) сықырлаған топсаны майлау
C) билікті сұрау
D) ыдыс жуу
E) сықырлаған топсаны майлау",D,D
eebddf5f35d85e9fe2ecbd9b56c1db60,"The teacher played on the upright piano, she was explaining the song to all the students in the what?","A) music room
B) bathroom
C) house
D) living room
E) music store",A,"Мұғалім тік пианинода ойнады, ол барлық оқушыларға әнді қай жерде түсіндіріп жатты?","A) музыка бөлмесінде
B) жуынатын бөлмеде
C) үйде
D) қонақ бөлмесінде
E) музыка дүкенінде",A,A
d060ab71d0efff3cab5960089a6bb3a2,"The coach decided to make a lineup change, the team's effort was suffering from what?","A) stagnant
B) stagnation
C) tradition
D) hunger
E) paper money",B,"Жаттықтырушы құрамды өзгерту туралы шешім қабылдады, команданың күш-жігері неден зардап шегіп отыр?","A) тоқырау
B) тоқырау
C) дәстүр
D) аштық
E) қағаз ақша",A,A
1caf93d6a22dc8190e19c14bbe1fafda,What do you do when you're in a new place and want to see new things?,"A) interesting
B) look around
C) take pictures
D) change of surroundings
E) new experience",B,Сіз жаңа жерде болғанда және жаңа нәрселерді көргіңіз келгенде не істейсіз?,"A) қызықты
B) айналаға қарау
C) суретке түсіру
D) қоршаған ортаны өзгерту
E) жаңа тәжірибе",B,B
a656e74a943f9e2698a25bbcfb4e96db,"James know that committing murder was wrong, but he thought that he could get away with it.  He was really troubled  and fearful because of what?","A) happiness
B) problems
C) prosecution
D) distress
E) misery",C,"Джеймс кісі өлтірудің қате екенін білді, бірақ ол жазасыз құтылып кетемін деп ойлады. Ол не үшін қатты мазасызданып, қорықты?","A) бақыт
B) мәселелер
C) қудалау
D) күйзеліс
E) қайғы-қасірет",C,C
adf228312401c9ff421a4da1b46bb70a,Where could you find a bureau as well as many politicians?,"A) each city
B) office building
C) a zoo
D) french government
E) washington dc",E,Сіз бюроны және көптеген саясаткерлерді қайдан таба аласыз?,"A) әр қала
B) кеңсе ғимараты
C) хайуанаттар бағы
D) француз үкіметі
E) вашингтон дс",E,E
c7327a1a7d12b6cc0740fc9446270e02,A weasel has a thin body and short legs to easier burrow after prey in a what?,"A) tree
B) mulberry bush
C) chicken coop
D) viking ship
E) rabbit warren",E,"Құндыздың денесі жіңішке және аяқтары қысқа, ол олжасын қайда оңай қазып алу үшін?","A) ағаш
B) тұт бұтасы
C) тауық қорасы
D) викинг кемесі
E) қоян індері",E,E
7490aa460f66000555a8a94008179cbb,"The woman is watching television and trying to forget her day, what is her goal?","A) entertainment
B) falling asleep
C) getting fat
D) crying
E) relaxation",E,"Әйел теледидар көріп, күнін ұмытуға тырысып жатыр, оның мақсаты қандай?","A) ойын-сауық
B) ұйықтап қалу
C) семіру
D) жылау
E) демалу",E,E
095c5bc5fbaf12b384e9f7df47fdec16,Where are you when you're about to use your plane ticket?,"A) pocket
B) terrorists hands
C) airport
D) sea ship
E) briefcase",C,Ұшақ билетін пайдаланғалы жатқанда қайда боласыз?,"A) қалта
B) террористердің қолында
C) әуежай
D) теңіз кемесі
E) портфель",C,C
2a32b1e541b1daae04690d0d3a4b3310,"The pitcher felt stress and tension on the mound, what did he feel like?","A) desert
B) baseball field
C) hell
D) baseball diamond
E) baseball stadium",C,"Лақтырушы төбешікте күйзеліс пен кернеуді сезінді, ол өзін қалай сезінді?","A) шөл
B) бейсбол алаңы
C) тозақ
D) бейсбол алқабы
E) бейсбол стадионы",B,B
29c2cc0ba85b4afb9c9d29801469a68f,"A potato is kept in the cellar, where is likely to be stored?","A) farmer's market
B) grocery bag
C) pantry
D) bushel basket
E) fridge",D,"Картоп жертөледе сақталады, ол қайда сақталуы мүмкін?","A) фермерлер базары
B) азық-түлік сөмкесі
C) қойма
D) себет
E) тоңазытқыш",C,C
6f48ee564a48293eb501cc0d8197bdd9,Where would you display a picture on a horizontal surface?,"A) microwave
B) desktop
C) shelf
D) art show
E) wall",C,Суретті көлденең бетке қайда орналастырасыз?,"A) микротолқынды пеш
B) үстел үсті
C) сөре
D) өнер көрмесі
E) қабырға",B,B
111501a49dd41ceed9c2073eed5d2b72,"I you believe in god, where will you go when you die?","A) heaven
B) church
C) imagination
D) synagogue
E) monastery",A,"Егер сіз құдайға сенсеңіз, өлгенде қайда барасыз?","A) жұмақ
B) шіркеу
C) қиял
D) синагога
E) монастырь",A,A
a1303b5177df0a5b653c9abd7d5f5e08,Where would a person live if they wanted no neighbors?,"A) housing estate
B) neighborhood
C) mars
D) woods
E) suburbs",D,"Егер адам көршілері болмауын қаласа, қайда тұрар еді?","A) тұрғын үй кешені
B) көршілік
C) марс
D) орман
E) қала маңы",D,C
4e87db4771f2d6423034935446e3fff1,"They dealt with combustible mixtures in their experiments, this is why they kept a fire extinguisher where?","A) hospital
B) chemistry lab
C) most businesses
D) classroom
E) public building",B,"Олар өз тәжірибелерінде жанғыш қоспалармен жұмыс істеді, сондықтан өрт сөндіргішті қайда ұстады?","A) аурухана
B) химия зертханасы
C) көптеген кәсіпорындар
D) сынып
E) қоғамдық ғимарат",B,B
2c845646032bbf27fb3904330d59d324,Where can children play with animals?,"A) meadow
B) play room
C) surface of earth
D) zoos
E) fairgrounds",E,Балалар жануарлармен қай жерде ойнай алады?,"A) шабындық
B) ойын бөлмесі
C) жер беті
D) хайуанаттар бағы
E) жәрмеңке алаңы",D,D
5e851c47682bdf79ec7c139ecf124c9a,"Joe's cat smelled something delicious and jumped into this, causing him to panic and fear for its life. Where might it have jumped?","A) meat loaf
B) bedroom
C) microwave
D) living room
E) floor",C,"Джоның мысығы дәмді нәрсені сезіп, оған секіріп кетті, бұл оны үрейлендіріп, өмірі үшін қорқытты. Ол қайда секірген болуы мүмкін?","A) ет наны
B) жатын бөлме
C) микротолқынды пеш
D) қонақ бөлме
E) еден",C,C
ace8fa2943ba8414aebdb74b48906fae,"Tweed is a rare fabric in modern clothing, what brand should I look for when buying it?","A) scotland
B) brown
C) fabric store
D) clothing stores
E) eddie bauer",E,"Твид қазіргі заманғы киімде сирек кездесетін мата, оны сатып алғанда қандай брендті іздеуім керек?","A) шотландия
B) қоңыр
C) мата дүкені
D) киім дүкендері
E) эдди бауэр",E,E
2c0030cc14a27be2401dcfdaa501f0fc,James found the sound relaxing.   It was so relaxing he almost did what despite his efforts?,"A) deep breathing
B) worried
C) fall asleep
D) invigorating
E) feeling good",C,"Джеймс дыбысты тыныштандыратын деп тапты. Ол соншалықты тыныштандыратын болды, сондықтан ол өзінің күш-жігеріне қарамастан нені жасай жаздады?","A) терең тыныс алу
B) алаңдаушылық
C) ұйықтап қалу
D) сергіту
E) өзін жақсы сезіну",C,C
72b638200414a526b598de0e01a044df,What would use a musical instrument?,"A) guitar
B) music room
C) orchestra
D) case
E) movie",C,Музыкалық аспапты не қолданар еді?,"A) гитара
B) музыка бөлмесі
C) оркестр
D) қап
E) фильм",A,A
b7276bb9139ec25c98c7e3822404eb6c,A creek is a body of water found in what low land?,"A) forest
B) valley
C) outdoors
D) countryside
E) woods",B,Бұлақ қандай төменгі жерлерде кездеседі?,"A) орман
B) аңғар
C) ашық ауада
D) ауылдық жер
E) тоғай",B,B
af035b75b6f7a1927b1648963f281c5e,What furniture will you normally find near a side chair?,"A) bedroom
B) table
C) wheel barrow
D) building
E) office",B,Жанындағы орындықтың қасында қандай жиһазды әдетте табасыз?,"A) жатын бөлме
B) үстел
C) арба
D) ғимарат
E) кеңсе",B,B
c306ab28498b67c53decb9dde1d78bd5,What mall store sells jeans for a decent price?,"A) clothing store
B) bedroom
C) thrift store
D) apartment
E) gap",E,Қандай сауда орталығы дүкені джинсыларды қолайлы бағамен сатады?,"A) киім дүкені
B) жатын бөлме
C) үнемдеу дүкені
D) пәтер
E) gap",C,A
9e5ce2b7d9eb404cdf8c7317dd0b5a59,"If you are hungry and going fishing, why would you be going fishing?","A) to see the fish
B) have fun
C) catching fish
D) wet clothes
E) killing",C,"Егер сіз аш болсаңыз және балық аулауға барсаңыз, неге балық аулауға барасыз?","A) балықты көру үшін
B) көңіл көтеру
C) балық аулау
D) киімдерді сулау
E) өлтіру",C,C
46241bc83e8d81196ae5783b2b9854a4,"The person saw the mess his children made, what was his following reaction?","A) smell smoke
B) cross street
C) cry
D) bank savings
E) look angry",E,"Адам балаларының жасаған былығын көргенде, оның келесі реакциясы қандай болды?","A) түтіннің иісін сезу
B) көшеден өту
C) жылау
D) банк жинақтары
E) ашулы көріну",E,E
2ca05683157a3cd89d82016f13e560ec,Where can you find a place to eat in an urban area close to local nightlife?,"A) city
B) downtown
C) mall
D) shopping center
E) own house",B,Жергілікті түнгі өмірге жақын қалалық аймақта қай жерде тамақтануға орын табуға болады?,"A) қала
B) орталық
C) сауда орталығы
D) сауда кешені
E) өз үйі",B,B
d2871dc28c82471e5d7f71f79e49c257,"Billy hated using other people's toilets. He was only comfortable on his own.  So whenever he needed to poop, he would go back to his what?","A) bathroom
B) motel room
C) nearest public restroom
D) house
E) apartment",D,"Билли басқа адамдардың дәретханаларын пайдалануды жек көретін. Ол тек өзінікін қолданғанда ғана жайлы болатын. Сондықтан оған дәретке бару керек болғанда, ол қайда қайтатын?","A) жуынатын бөлме
B) мотель бөлмесі
C) ең жақын қоғамдық дәретхана
D) үй
E) пәтер",D,D
75cb55aec7e64f592c01eee5d4578dcd,"They kept doing things the same, she suggested they also try doing things what?","A) differently
B) otherwise
C) expensive
D) only
E) mere",A,"Олар бәрін бірдей істей берді, ол оларға істерді қалай істеуді де ұсынды?","A) басқаша
B) өзгеше
C) қымбат
D) тек
E) жай",A,A
cce1b59f7c4f540a84a1a7d6d88548c4,What is the least likely immediate side effect of eating hamburger?,"A) nausea
B) death
C) illness
D) health problems
E) gain weight",B,Гамбургер жегеннен кейінгі ең аз ықтимал тікелей жанама әсері қандай?,"A) жүрек айну
B) өлім
C) ауру
D) денсаулық мәселелері
E) салмақ қосу",B,B
21e312c7fd1a52341ce35b66457eab36,"The cat carefully navigated the area, they do everything they can to avoid what?","A) get wet
B) eat vegetables
C) falling
D) wool sweater
E) sharp claws",A,"Мысық аумақты мұқият аралап шықты, олар неден аулақ болу үшін бәрін жасайды?","A) су болу
B) көкөністерді жеу
C) құлау
D) жүн жемпір
E) өткір тырнақтар",A,A
34ec6393db5a01f689c11fac153e31c1,"If I wanted to eat something that is made from plants and needs to be washed, what would it be?","A) roots
B) millions of cells
C) see work
D) leaves to gather light
E) flowers on",A,"Егер мен өсімдіктерден жасалған және жуу қажет нәрсені жегім келсе, ол не болар еді?","A) тамырлар
B) миллиондаған жасушалар
C) жұмысты көру
D) жарық жинау үшін жапырақтар
E) гүлдер қосулы",E,E
d60c5a494539c66982c0f692afde9499,What would you use to find a place to stay?,"A) mexico
B) phone book
C) town
D) city
E) sun dial",B,Сіз тұратын орынды табу үшін нені қолданар едіңіз?,"A) мексика
B) телефон анықтамалығы
C) қала
D) мегаполис
E) күн сағаты",B,B
1ab04c0501b815b2a48f2581f04215a8,"If a heifer is really high quality, you might take her where?","A) home
B) dairy farm
C) cattle show
D) dairy barn
E) corral",C,"Егер қашар шынымен жоғары сапалы болса, сіз оны қайда апарасыз?","A) үйге
B) сүт фермасына
C) мал көрмесіне
D) сүт қорасына
E) қоршауға",C,C
bc08c354e5bead6863ea4a29cb8fa359,What kind of tale might feature a talking weasel?,"A) mulberry bush
B) animated film
C) chicken coop
D) history book
E) children's story",E,Сөйлейтін аққала қандай ертегіде болуы мүмкін?,"A) тұт ағашы
B) анимациялық фильм
C) тауық қорасы
D) тарих кітабы
E) балалар ертегісі",E,E
2ed66cfd206723a006b37599b516ad6e,"He was on trial for obstructing justice, during which he made a questionable comment and was also found guilty of what?","A) prosecution
B) getting hurt
C) sweat
D) steam
E) committing perjury",E,"Ол әділеттілікке кедергі келтіргені үшін сотта болды, сол кезде ол күмәнді пікір айтты және тағы не үшін кінәлі деп танылды?","A) қудалау
B) жарақат алу
C) тер
D) бу
E) жалған куәлік беру",E,E
43fb083962f825ae651d88648bbd2f74,Farm land makes use of what?,"A) countryside
B) michigan
C) north dakota
D) farming areas
E) illinois",D,Ферма жері нені пайдаланады?,"A) ауылдық жер
B) мичиган
C) солтүстік дакота
D) егіншілік аймақтары
E) иллинойс",D,D
129ec46cc2541b73198d774ee632c8d7,What will happen to someone if his or her spirits cannot elevate?,"A) sadden
B) demote
C) depress
D) drop
E) decrease",C,"Егер біреудің рухы көтеріле алмаса, не болады?","A) қайғыру
B) төмендету
C) күйзелту
D) құлату
E) азайту",A,A
f74b7f268d3c190a13f99ede6d2359e1,"The advertisement came in the form of a pop-up, where did it appear?","A) web page
B) store
C) la ville
D) bus
E) email",A,"Жарнама қалқымалы терезе түрінде келді, ол қай жерде пайда болды?","A) веб-бет
B) дүкен
C) қала
D) автобус
E) электрондық пошта",A,A
60e92cd2f35c345872d1a898e1718d55,"George didn't have a car, but he still had his two feet.   His socks were smelly and his soles were blistered, but that didn't matter.  He could still do what?","A) michigan
B) walk
C) stay still
D) stink
E) hands",B,"Джорджтың көлігі болмады, бірақ оның екі аяғы бар еді. Оның шұлықтары сасық, табандары күлдіреуік болғанымен, бұл маңызды емес еді. Ол әлі де не істей алатын еді?","A) мичиган
B) жүру
C) қозғалмай тұру
D) сасу
E) қолдар",B,B
2f8b35d352097cc9277599be49fab0b3,"I want to buy a gong, where should I look for one?","A) orchestra
B) church
C) chinese temple
D) chinatown
E) music store",E,"Мен гонг сатып алғым келеді, оны қайдан іздеуім керек?","A) оркестр
B) шіркеу
C) қытай ғибадатханасы
D) қытай қалашығы
E) музыка дүкені",E,E
4706be6e24f1fafd9ff9fe63583acffd,"The computer was hooked up to the internet, what could it do as a result?","A) process information
B) believe in god
C) make decisions
D) process information
E) receive data",E,"Компьютер интернетке қосылған, нәтижесінде ол не істей алады?","A) ақпаратты өңдеу
B) құдайға сену
C) шешім қабылдау
D) ақпаратты өңдеу
E) деректерді қабылдау",E,E
0f54a1ee30a0034a3d2db1bfdef9ca85,What is the opposite of an area of elevation?,"A) disgust
B) reduction
C) depression
D) demotion
E) diminishment",C,Биіктік аймағына қарама-қарсы не?,"A) жиіркеніш
B) азаю
C) ойпат
D) төмендету
E) кішірею",C,C
